DateTime,State,State_postal,FIPS_state,S,E,I,I_acum,I_active,R
2020-03-13,Maine,ME,23,1344212,2,0,1,1,0
2020-03-14,Maine,ME,23,1344212,2,0,1,1,0
2020-03-15,Maine,ME,23,1344212,4,1,2,2,0
2020-03-16,Maine,ME,23,1344212,41,15,17,17,0
2020-03-17,Maine,ME,23,1344212,63,9,26,26,0
2020-03-18,Maine,ME,23,1344212,87,9,35,35,0
2020-03-19,Maine,ME,23,1344212,97,4,39,39,0
2020-03-20,Maine,ME,23,1344212,135,15,54,54,0
2020-03-21,Maine,ME,23,1344212,167,13,67,67,0
2020-03-22,Maine,ME,23,1344212,203,14,81,81,0
2020-03-23,Maine,ME,23,1344212,255,21,102,102,0
2020-03-24,Maine,ME,23,1344212,294,16,118,118,0
2020-03-25,Maine,ME,23,1344212,349,22,140,140,0
2020-03-26,Maine,ME,23,1344212,383,14,154,154,0
2020-03-27,Maine,ME,23,1344212,408,11,165,164,1
2020-03-28,Maine,ME,23,1344212,516,43,208,207,0
2020-03-29,Maine,ME,23,1344212,618,40,248,247,2
2020-03-30,Maine,ME,23,1344212,669,22,270,268,0
2020-03-31,Maine,ME,23,1344212,700,27,297,280,2
2020-04-01,Maine,ME,23,1344212,678,0,297,271,0
2020-04-02,Maine,ME,23,1344212,833,71,368,333,2
2020-04-03,Maine,ME,23,1344212,953,53,421,382,0
2020-04-04,Maine,ME,23,1344212,973,23,444,390,0
2020-04-05,Maine,ME,23,1344212,978,15,459,392,0
2020-04-06,Maine,ME,23,1344212,1016,29,488,407,0
2020-04-07,Maine,ME,23,1344212,1020,22,510,408,5
2020-04-08,Maine,ME,23,1344212,1026,19,529,411,2
2020-04-09,Maine,ME,23,1344212,1039,27,556,416,2
2020-04-10,Maine,ME,23,1344212,1072,27,583,429,1
2020-04-11,Maine,ME,23,1344212,1118,30,613,448,2
2020-04-12,Maine,ME,23,1344212,1054,17,630,422,0
2020-04-13,Maine,ME,23,1344212,1112,63,693,445,0
2020-04-14,Maine,ME,23,1344212,1158,40,733,463,1
2020-04-15,Maine,ME,23,1344212,1177,35,768,471,4
2020-04-16,Maine,ME,23,1344212,1241,26,794,497,3
2020-04-17,Maine,ME,23,1344212,1144,32,826,458,2
2020-04-18,Maine,ME,23,1344212,1063,20,846,425,3
2020-04-19,Maine,ME,23,1344212,1053,19,865,421,2
2020-04-20,Maine,ME,23,1344212,1038,9,874,415,1
2020-04-21,Maine,ME,23,1344212,996,13,887,399,1
2020-04-22,Maine,ME,23,1344212,985,18,905,395,3
2020-04-23,Maine,ME,23,1344212,1018,32,937,408,5
2020-04-24,Maine,ME,23,1344212,1024,28,965,409,3
2020-04-25,Maine,ME,23,1344212,956,0,965,382,0
2020-04-26,Maine,ME,23,1344212,1000,48,1013,400,3
2020-04-27,Maine,ME,23,1344212,978,8,1021,391,1
2020-04-28,Maine,ME,23,1344212,866,18,1039,346,0
2020-04-29,Maine,ME,23,1344212,802,15,1054,321,1
2020-04-30,Maine,ME,23,1344212,814,40,1094,326,1
2020-05-01,Maine,ME,23,1344212,822,29,1123,329,2
2020-05-02,Maine,ME,23,1344212,818,30,1153,327,1
2020-05-03,Maine,ME,23,1344212,847,32,1185,339,1
2020-05-04,Maine,ME,23,1344212,844,18,1203,338,0
2020-05-05,Maine,ME,23,1344212,879,23,1226,352,4
2020-05-06,Maine,ME,23,1344212,917,28,1254,367,1
2020-05-07,Maine,ME,23,1344212,1058,74,1328,423,0
2020-05-08,Maine,ME,23,1344212,1078,40,1368,431,1
2020-05-09,Maine,ME,23,1344212,1105,39,1407,442,1
2020-05-10,Maine,ME,23,1344212,1169,26,1433,468,0
2020-05-11,Maine,ME,23,1344212,1106,23,1456,443,1
2020-05-12,Maine,ME,23,1344212,1125,15,1471,450,0
2020-05-13,Maine,ME,23,1344212,1172,38,1509,470,1
2020-05-14,Maine,ME,23,1344212,1273,54,1563,509,3
2020-05-15,Maine,ME,23,1344212,1267,38,1601,507,0
2020-05-16,Maine,ME,23,1344212,1307,45,1646,523,1
2020-05-17,Maine,ME,23,1344212,1329,39,1685,532,0
2020-05-18,Maine,ME,23,1344212,1318,27,1712,527,1
2020-05-19,Maine,ME,23,1344212,1342,28,1740,537,2
2020-05-20,Maine,ME,23,1344212,1477,77,1817,591,0
2020-05-21,Maine,ME,23,1344212,1551,57,1874,620,0
2020-05-22,Maine,ME,23,1344212,1541,71,1945,617,2
2020-05-23,Maine,ME,23,1344212,1611,68,2013,645,2
2020-05-24,Maine,ME,23,1344212,1617,41,2054,647,1
2020-05-25,Maine,ME,23,1344212,1601,20,2074,641,0
2020-05-26,Maine,ME,23,1344212,1630,35,2109,653,1
2020-05-27,Maine,ME,23,1344212,1654,25,2134,663,2
2020-05-28,Maine,ME,23,1344212,1685,50,2184,675,3
2020-05-29,Maine,ME,23,1344212,1646,38,2222,659,1
2020-05-30,Maine,ME,23,1344212,1693,56,2278,677,4
2020-05-31,Maine,ME,23,1344212,1693,45,2323,677,0
2020-06-01,Maine,ME,23,1344212,1659,25,2348,663,0
2020-06-02,Maine,ME,23,1344212,1663,28,2376,664,5
2020-06-03,Maine,ME,23,1344212,1688,38,2414,674,1
2020-06-04,Maine,ME,23,1344212,1561,28,2442,625,0
2020-06-05,Maine,ME,23,1344212,1509,36,2478,604,3
2020-06-06,Maine,ME,23,1344212,1445,46,2524,579,0
2020-06-07,Maine,ME,23,1344212,1386,44,2568,555,1
2020-06-08,Maine,ME,23,1344212,1332,18,2586,532,0
2020-06-09,Maine,ME,23,1344212,1326,18,2604,530,1
2020-06-10,Maine,ME,23,1344212,1315,31,2635,526,0
2020-06-11,Maine,ME,23,1344212,1325,30,2665,531,0
2020-06-12,Maine,ME,23,1344212,1333,52,2717,533,0
2020-06-13,Maine,ME,23,1344212,1332,38,2755,533,0
2020-06-14,Maine,ME,23,1344212,1282,36,2791,513,0
2020-06-15,Maine,ME,23,1344212,1213,17,2808,485,1
2020-06-16,Maine,ME,23,1344212,1169,8,2816,468,0
2020-06-17,Maine,ME,23,1344212,1147,19,2835,459,1
2020-06-18,Maine,ME,23,1344212,1154,41,2876,462,0
2020-06-19,Maine,ME,23,1344212,1174,36,2912,470,0
2020-06-20,Maine,ME,23,1344212,1143,24,2936,458,0
2020-06-21,Maine,ME,23,1344212,1079,20,2956,432,0
2020-06-22,Maine,ME,23,1344212,1003,13,2969,401,0
2020-06-23,Maine,ME,23,1344212,1021,25,2994,408,0
2020-06-24,Maine,ME,23,1344212,1027,21,3015,411,1
2020-06-25,Maine,ME,23,1344212,1081,53,3068,433,0
2020-06-26,Maine,ME,23,1344212,1078,28,3096,431,0
2020-06-27,Maine,ME,23,1344212,1085,55,3151,434,1
2020-06-28,Maine,ME,23,1344212,1077,35,3186,431,0
2020-06-29,Maine,ME,23,1344212,1059,28,3214,423,1
2020-06-30,Maine,ME,23,1344212,1107,37,3251,443,0
2020-07-01,Maine,ME,23,1344212,1193,41,3292,476,0
2020-07-02,Maine,ME,23,1344212,1219,30,3322,487,0
2020-07-03,Maine,ME,23,1344212,1231,46,3368,492,0
2020-07-04,Maine,ME,23,1344212,1203,26,3394,482,2
2020-07-05,Maine,ME,23,1344212,1189,18,3412,476,2
2020-07-06,Maine,ME,23,1344212,1163,9,3421,465,0
2020-07-07,Maine,ME,23,1344212,1166,14,3435,466,1
2020-07-08,Maine,ME,23,1344212,1162,23,3458,464,0
2020-07-09,Maine,ME,23,1344212,1171,25,3483,468,1
2020-07-10,Maine,ME,23,1344212,1071,13,3496,428,0
2020-07-11,Maine,ME,23,1344212,1046,18,3514,418,1
2020-07-12,Maine,ME,23,1344212,947,15,3529,378,2
2020-07-13,Maine,ME,23,1344212,925,26,3555,369,0
2020-07-14,Maine,ME,23,1344212,875,9,3564,350,0
2020-07-15,Maine,ME,23,1344212,810,11,3575,324,0
2020-07-16,Maine,ME,23,1344212,757,19,3594,302,0
2020-07-17,Maine,ME,23,1344212,776,39,3633,311,1
2020-07-18,Maine,ME,23,1344212,683,8,3641,273,2
2020-07-19,Maine,ME,23,1344212,666,20,3661,267,0
2020-07-20,Maine,ME,23,1344212,688,26,3687,275,0
2020-07-21,Maine,ME,23,1344212,697,13,3700,279,1
2020-07-22,Maine,ME,23,1344212,710,19,3719,284,0
2020-07-23,Maine,ME,23,1344212,688,15,3734,276,0
2020-07-24,Maine,ME,23,1344212,679,21,3755,272,0
2020-07-25,Maine,ME,23,1344212,732,34,3789,293,1
2020-07-26,Maine,ME,23,1344212,747,24,3813,299,0
2020-07-27,Maine,ME,23,1344212,755,18,3831,302,0
2020-07-28,Maine,ME,23,1344212,706,6,3837,282,2
2020-07-29,Maine,ME,23,1344212,752,28,3865,301,0
2020-07-30,Maine,ME,23,1344212,782,22,3887,312,1
2020-07-31,Maine,ME,23,1344212,790,23,3910,316,1
2020-08-01,Maine,ME,23,1344212,754,25,3935,302,0
2020-08-02,Maine,ME,23,1344212,786,21,3956,315,0
2020-08-03,Maine,ME,23,1344212,768,12,3968,307,1
2020-08-04,Maine,ME,23,1344212,719,7,3975,288,-1
2020-08-05,Maine,ME,23,1344212,729,17,3992,292,1
2020-08-06,Maine,ME,23,1344212,697,5,3997,278,0
2020-08-07,Maine,ME,23,1344212,699,17,4014,280,0
2020-08-08,Maine,ME,23,1344212,678,12,4026,271,1
2020-08-09,Maine,ME,23,1344212,632,16,4042,253,0
2020-08-10,Maine,ME,23,1344212,590,7,4049,236,0
2020-08-11,Maine,ME,23,1344212,547,1,4050,219,1
2020-08-12,Maine,ME,23,1344212,579,19,4069,232,0
2020-08-13,Maine,ME,23,1344212,558,19,4088,223,0
2020-08-14,Maine,ME,23,1344212,567,27,4115,228,0
2020-08-15,Maine,ME,23,1344212,581,27,4142,232,1
2020-08-16,Maine,ME,23,1344212,577,24,4166,231,0
2020-08-17,Maine,ME,23,1344212,598,30,4196,240,0
2020-08-18,Maine,ME,23,1344212,608,16,4212,244,0
2020-08-19,Maine,ME,23,1344212,648,22,4234,259,0
2020-08-20,Maine,ME,23,1344212,650,18,4252,260,1
2020-08-21,Maine,ME,23,1344212,719,33,4285,288,1
2020-08-22,Maine,ME,23,1344212,755,32,4317,303,1
2020-08-23,Maine,ME,23,1344212,774,18,4335,309,1
2020-08-24,Maine,ME,23,1344212,787,21,4356,314,0
2020-08-25,Maine,ME,23,1344212,797,12,4368,319,0
2020-08-26,Maine,ME,23,1344212,845,20,4388,338,1
2020-08-27,Maine,ME,23,1344212,858,25,4413,344,0
2020-08-28,Maine,ME,23,1344212,862,20,4433,345,0
2020-08-29,Maine,ME,23,1344212,935,56,4489,374,0
2020-08-30,Maine,ME,23,1344212,920,22,4511,369,0
2020-08-31,Maine,ME,23,1344212,897,15,4526,360,0
2020-09-01,Maine,ME,23,1344212,880,22,4548,352,0
2020-09-02,Maine,ME,23,1344212,888,19,4567,355,1
2020-09-03,Maine,ME,23,1344212,955,50,4617,383,0
2020-09-04,Maine,ME,23,1344212,950,15,4632,380,1
2020-09-05,Maine,ME,23,1344212,866,0,4632,347,0
2020-09-06,Maine,ME,23,1344212,911,50,4682,365,0
2020-09-07,Maine,ME,23,1344212,914,19,4701,366,0
2020-09-08,Maine,ME,23,1344212,893,13,4714,358,0
2020-09-09,Maine,ME,23,1344212,862,-1,4713,345,0
2020-09-10,Maine,ME,23,1344212,928,46,4759,371,0
2020-09-11,Maine,ME,23,1344212,946,32,4791,378,0
2020-09-12,Maine,ME,23,1344212,990,38,4829,396,1
2020-09-13,Maine,ME,23,1344212,934,33,4862,373,1
2020-09-14,Maine,ME,23,1344212,981,41,4903,392,0
2020-09-15,Maine,ME,23,1344212,980,15,4918,392,1
2020-09-16,Maine,ME,23,1344212,982,23,4941,393,1
2020-09-17,Maine,ME,23,1344212,988,21,4962,395,0
2020-09-18,Maine,ME,23,1344212,966,40,5002,385,0
2020-09-19,Maine,ME,23,1344212,1007,32,5034,402,1
2020-09-20,Maine,ME,23,1344212,1113,43,5077,445,0
2020-09-21,Maine,ME,23,1344212,1062,29,5106,424,1
2020-09-22,Maine,ME,23,1344212,1114,40,5146,445,0
2020-09-23,Maine,ME,23,1344212,1140,24,5170,456,0
2020-09-24,Maine,ME,23,1344212,1252,44,5214,501,0
2020-09-25,Maine,ME,23,1344212,1188,20,5234,475,0
2020-09-26,Maine,ME,23,1344212,1169,24,5258,467,0
2020-09-27,Maine,ME,23,1344212,1144,29,5287,458,0
2020-09-28,Maine,ME,23,1344212,1094,13,5300,438,0
2020-09-29,Maine,ME,23,1344212,1084,37,5337,434,1
2020-09-30,Maine,ME,23,1344212,1176,52,5389,471,0
2020-10-01,Maine,ME,23,1344212,1214,39,5428,487,0
2020-10-02,Maine,ME,23,1344212,1260,38,5466,504,0
2020-10-03,Maine,ME,23,1344212,1204,18,5484,482,1
2020-10-04,Maine,ME,23,1344212,1210,35,5519,485,0
2020-10-05,Maine,ME,23,1344212,1169,25,5544,467,0
2020-10-06,Maine,ME,23,1344212,1147,21,5565,459,0
2020-10-07,Maine,ME,23,1344212,1140,38,5603,457,0
2020-10-08,Maine,ME,23,1344212,1169,35,5638,468,0
2020-10-09,Maine,ME,23,1344212,1128,27,5665,451,1
2020-10-10,Maine,ME,23,1344212,1153,30,5695,461,0
2020-10-11,Maine,ME,23,1344212,1155,25,5720,462,0
2020-10-12,Maine,ME,23,1344212,1162,32,5752,465,0
2020-10-13,Maine,ME,23,1344212,1200,28,5780,480,0
2020-10-14,Maine,ME,23,1344212,1197,36,5816,479,0
2020-10-15,Maine,ME,23,1344212,1112,18,5834,445,1
2020-10-16,Maine,ME,23,1344212,1088,29,5863,435,1
2020-10-17,Maine,ME,23,1344212,1113,49,5912,446,1
2020-10-18,Maine,ME,23,1344212,1131,25,5937,453,0
2020-10-19,Maine,ME,23,1344212,1105,24,5961,442,0
2020-10-20,Maine,ME,23,1344212,1106,26,5987,443,0
2020-10-21,Maine,ME,23,1344212,1148,37,6024,459,0
2020-10-22,Maine,ME,23,1344212,1148,39,6063,460,0
2020-10-23,Maine,ME,23,1344212,1142,31,6094,456,0
2020-10-24,Maine,ME,23,1344212,1177,42,6136,471,0
2020-10-25,Maine,ME,23,1344212,1261,63,6199,504,0
2020-10-26,Maine,ME,23,1344212,1327,52,6251,531,0
2020-10-27,Maine,ME,23,1344212,1392,58,6309,557,0
2020-10-28,Maine,ME,23,1344212,1516,77,6386,606,0
2020-10-29,Maine,ME,23,1344212,1626,80,6466,650,0
2020-10-30,Maine,ME,23,1344212,1829,100,6566,732,0
2020-10-31,Maine,ME,23,1344212,1997,96,6662,799,1
2020-11-01,Maine,ME,23,1344212,1996,49,6711,799,0
2020-11-02,Maine,ME,23,1344212,2151,87,6798,861,1
2020-11-03,Maine,ME,23,1344212,2410,127,6925,964,0
2020-11-04,Maine,ME,23,1344212,2711,146,7071,1084,2
2020-11-05,Maine,ME,23,1344212,3088,188,7259,1235,0
2020-11-06,Maine,ME,23,1344212,3431,176,7435,1372,0
2020-11-07,Maine,ME,23,1344212,3752,160,7595,1501,1
2020-11-08,Maine,ME,23,1344212,3887,96,7691,1555,1
2020-11-09,Maine,ME,23,1344212,4218,195,7886,1687,1
2020-11-10,Maine,ME,23,1344212,4504,167,8053,1802,3
2020-11-11,Maine,ME,23,1344212,4720,144,8197,1888,2
2020-11-12,Maine,ME,23,1344212,5019,197,8394,2008,1
2020-11-13,Maine,ME,23,1344212,5423,241,8635,2169,3
2020-11-14,Maine,ME,23,1344212,5560,155,8790,2224,1
2020-11-15,Maine,ME,23,1344212,5695,151,8941,2279,2
2020-11-16,Maine,ME,23,1344212,6006,173,9114,2403,0
2020-11-17,Maine,ME,23,1344212,6396,244,9358,2560,1
2020-11-18,Maine,ME,23,1344212,6471,155,9513,2588,4
2020-11-19,Maine,ME,23,1344212,6653,218,9731,2660,1
2020-11-20,Maine,ME,23,1344212,6740,224,9955,2696,2
2020-11-21,Maine,ME,23,1344212,6716,167,10122,2687,1
2020-11-22,Maine,ME,23,1344212,6890,229,10351,2756,2
2020-11-23,Maine,ME,23,1344212,7125,190,10541,2850,1
2020-11-24,Maine,ME,23,1344212,7261,250,10791,2905,12
2020-11-25,Maine,ME,23,1344212,7410,227,11018,2965,1
2020-11-26,Maine,ME,23,1344212,7651,240,11258,3061,0
2020-11-27,Maine,ME,23,1344212,7161,0,11258,2864,0
2020-11-28,Maine,ME,23,1344212,6626,27,11285,2650,1
2020-11-29,Maine,ME,23,1344212,6791,221,11506,2716,0
2020-11-30,Maine,ME,23,1344212,7027,246,11752,2811,3
2020-12-01,Maine,ME,23,1344212,7155,224,11976,2862,20
2020-12-02,Maine,ME,23,1344212,7098,221,12197,2839,4
2020-12-03,Maine,ME,23,1344212,7600,356,12553,3040,2
2020-12-04,Maine,ME,23,1344212,7753,280,12833,3102,4
2020-12-05,Maine,ME,23,1344212,7919,289,13122,3167,3
2020-12-06,Maine,ME,23,1344212,8060,224,13346,3224,0
2020-12-07,Maine,ME,23,1344212,8557,428,13774,3423,0
2020-12-08,Maine,ME,23,1344212,8733,260,14034,3493,12
2020-12-09,Maine,ME,23,1344212,9113,402,14436,3645,7
2020-12-10,Maine,ME,23,1344212,9604,424,14860,3842,0
2020-12-11,Maine,ME,23,1344212,9870,345,15205,3947,4
2020-12-12,Maine,ME,23,1344212,10899,413,15618,4360,7
2020-12-13,Maine,ME,23,1344212,11581,299,15917,4632,0
2020-12-14,Maine,ME,23,1344212,12080,421,16338,4832,2
2020-12-15,Maine,ME,23,1344212,12514,420,16758,5006,6
2020-12-16,Maine,ME,23,1344212,13290,534,17292,5316,2
2020-12-17,Maine,ME,23,1344212,14230,596,17888,5691,9
2020-12-18,Maine,ME,23,1344212,14424,435,18323,5770,5
2020-12-19,Maine,ME,23,1344212,14739,406,18729,5896,11
2020-12-20,Maine,ME,23,1344212,14555,215,18944,5822,0
2020-12-21,Maine,ME,23,1344212,14810,326,19270,5924,1
2020-12-22,Maine,ME,23,1344212,14920,472,19742,5968,10
2020-12-23,Maine,ME,23,1344212,16119,740,20482,6448,8
2020-12-24,Maine,ME,23,1344212,16971,742,21224,6788,6
2020-12-25,Maine,ME,23,1344212,16700,315,21539,6679,2
2020-12-26,Maine,ME,23,1344212,15837,0,21539,6334,0
2020-12-27,Maine,ME,23,1344212,15624,328,21867,6249,4
2020-12-28,Maine,ME,23,1344212,15985,443,22310,6393,3
2020-12-29,Maine,ME,23,1344212,16395,586,22896,6558,7
2020-12-30,Maine,ME,23,1344212,16830,594,23490,6732,1
2020-12-31,Maine,ME,23,1344212,17269,710,24200,6908,13
2021-01-01,Maine,ME,23,1344212,17476,679,24879,6991,5
2021-01-02,Maine,ME,23,1344212,17300,365,25244,6921,6
2021-01-03,Maine,ME,23,1344212,17141,341,25585,6856,1
2021-01-04,Maine,ME,23,1344212,17552,379,25964,7020,2
2021-01-05,Maine,ME,23,1344212,18187,582,26546,7276,8
2021-01-06,Maine,ME,23,1344212,18338,532,27078,7336,3
2021-01-07,Maine,ME,23,1344212,17854,545,27623,7141,13
2021-01-08,Maine,ME,23,1344212,17916,768,28391,7167,41
2021-01-09,Maine,ME,23,1344212,18673,617,29008,7469,6
2021-01-10,Maine,ME,23,1344212,19393,288,29296,7757,0
2021-01-11,Maine,ME,23,1344212,19328,302,29598,7731,5
2021-01-12,Maine,ME,23,1344212,19999,712,30310,8000,12
2021-01-13,Maine,ME,23,1344212,20570,814,31124,8228,4
2021-01-14,Maine,ME,23,1344212,21135,821,31945,8455,8
2021-01-15,Maine,ME,23,1344212,21403,816,32761,8561,16
2021-01-16,Maine,ME,23,1344212,20828,450,33211,8332,30
2021-01-17,Maine,ME,23,1344212,20779,345,33556,8312,4
2021-01-18,Maine,ME,23,1344212,20719,317,33873,8288,3
2021-01-19,Maine,ME,23,1344212,20729,383,34256,8292,5
2021-01-20,Maine,ME,23,1344212,21008,693,34949,8403,11
2021-01-21,Maine,ME,23,1344212,21399,688,35637,8559,6
2021-01-22,Maine,ME,23,1344212,21579,618,36255,8632,4
2021-01-23,Maine,ME,23,1344212,20515,342,36597,8206,4
2021-01-24,Maine,ME,23,1344212,18974,0,36597,7589,0
2021-01-25,Maine,ME,23,1344212,19368,447,37044,7748,3
2021-01-26,Maine,ME,23,1344212,20276,664,37708,8110,11
2021-01-27,Maine,ME,23,1344212,19626,453,38161,7851,4
2021-01-28,Maine,ME,23,1344212,18323,292,38453,7329,5
2021-01-29,Maine,ME,23,1344212,17132,345,38798,6853,3
2021-01-30,Maine,ME,23,1344212,16000,363,39161,6400,20
2021-01-31,Maine,ME,23,1344212,15280,161,39322,6111,0
2021-02-01,Maine,ME,23,1344212,14952,216,39538,5982,5
2021-02-02,Maine,ME,23,1344212,15216,421,39959,6086,23
2021-02-03,Maine,ME,23,1344212,14926,267,40226,5970,9
2021-02-04,Maine,ME,23,1344212,13955,305,40531,5582,3
2021-02-05,Maine,ME,23,1344212,12903,267,40798,5161,2
2021-02-06,Maine,ME,23,1344212,12021,266,41064,4809,2
2021-02-07,Maine,ME,23,1344212,11554,154,41218,4621,1
2021-02-08,Maine,ME,23,1344212,12044,195,41413,4816,1
2021-02-09,Maine,ME,23,1344212,11463,217,41630,4586,3
2021-02-10,Maine,ME,23,1344212,10436,253,41883,4175,2
2021-02-11,Maine,ME,23,1344212,9741,175,42058,3897,0
2021-02-12,Maine,ME,23,1344212,9515,201,42259,3806,2
2021-02-13,Maine,ME,23,1344212,9052,160,42419,3621,4
2021-02-14,Maine,ME,23,1344212,8419,109,42528,3367,2
2021-02-15,Maine,ME,23,1344212,8373,144,42672,3350,0
2021-02-16,Maine,ME,23,1344212,8074,96,42768,3230,2
2021-02-17,Maine,ME,23,1344212,7279,104,42872,2913,3
2021-02-18,Maine,ME,23,1344212,7159,218,43090,2864,1
2021-02-19,Maine,ME,23,1344212,6733,134,43224,2693,1
2021-02-20,Maine,ME,23,1344212,6415,141,43365,2567,2
2021-02-21,Maine,ME,23,1344212,6073,129,43494,2430,0
2021-02-22,Maine,ME,23,1344212,5933,97,43591,2373,0
2021-02-23,Maine,ME,23,1344212,5794,140,43731,2318,2
2021-02-24,Maine,ME,23,1344212,5673,168,43899,2269,17
2021-02-25,Maine,ME,23,1344212,5584,218,44117,2234,24
2021-02-26,Maine,ME,23,1344212,5591,178,44295,2237,0
2021-02-27,Maine,ME,23,1344212,5581,197,44492,2233,1
2021-02-28,Maine,ME,23,1344212,5537,142,44634,2215,1
2021-03-01,Maine,ME,23,1344212,5587,128,44762,2234,0
2021-03-02,Maine,ME,23,1344212,5679,181,44943,2271,0
2021-03-03,Maine,ME,23,1344212,5797,144,45087,2319,2
2021-03-04,Maine,ME,23,1344212,5888,140,45227,2355,0
2021-03-05,Maine,ME,23,1344212,5905,225,45452,2362,-1
2021-03-06,Maine,ME,23,1344212,6029,183,45635,2411,0
2021-03-07,Maine,ME,23,1344212,6052,152,45787,2422,2
2021-03-08,Maine,ME,23,1344212,6080,139,45926,2432,0
2021-03-09,Maine,ME,23,1344212,6171,133,46059,2468,17
2021-03-10,Maine,ME,23,1344212,6304,195,46254,2523,0
2021-03-11,Maine,ME,23,1344212,6353,187,46441,2542,0
2021-03-12,Maine,ME,23,1344212,6332,209,46650,2533,0
2021-03-13,Maine,ME,23,1344212,6402,206,46856,2561,1
2021-03-14,Maine,ME,23,1344212,6335,169,47025,2533,0
2021-03-15,Maine,ME,23,1344212,6415,174,47199,2565,1
2021-03-16,Maine,ME,23,1344212,6568,189,47388,2626,0
2021-03-17,Maine,ME,23,1344212,6611,199,47587,2644,0
2021-03-18,Maine,ME,23,1344212,6859,244,47831,2744,2
2021-03-19,Maine,ME,23,1344212,7104,239,48070,2843,1
2021-03-20,Maine,ME,23,1344212,7099,222,48292,2840,0
2021-03-21,Maine,ME,23,1344212,7045,161,48453,2818,1
2021-03-22,Maine,ME,23,1344212,7135,188,48641,2854,0
2021-03-23,Maine,ME,23,1344212,7115,131,48772,2846,2
2021-03-24,Maine,ME,23,1344212,7282,199,48971,2912,0
2021-03-25,Maine,ME,23,1344212,7338,218,49189,2935,0
2021-03-26,Maine,ME,23,1344212,7504,253,49442,3001,0
2021-03-27,Maine,ME,23,1344212,7502,209,49651,3001,5
2021-03-28,Maine,ME,23,1344212,7459,188,49839,2983,0
2021-03-29,Maine,ME,23,1344212,7503,187,50026,3001,0
2021-03-30,Maine,ME,23,1344212,7629,225,50251,3052,2
2021-03-31,Maine,ME,23,1344212,7786,252,50503,3115,5
2021-04-01,Maine,ME,23,1344212,7999,284,50787,3200,1
2021-04-02,Maine,ME,23,1344212,8389,400,51187,3356,0
2021-04-03,Maine,ME,23,1344212,8496,281,51468,3398,1
2021-04-04,Maine,ME,23,1344212,8676,295,51763,3471,0
2021-04-05,Maine,ME,23,1344212,8831,222,51985,3532,1
2021-04-06,Maine,ME,23,1344212,9087,291,52276,3635,0
2021-04-07,Maine,ME,23,1344212,9753,397,52673,3901,1
2021-04-08,Maine,ME,23,1344212,10059,322,52995,4024,1
2021-04-09,Maine,ME,23,1344212,10609,438,53433,4244,2
2021-04-10,Maine,ME,23,1344212,10756,311,53744,4302,0
2021-04-11,Maine,ME,23,1344212,10761,212,53956,4305,0
2021-04-12,Maine,ME,23,1344212,11037,298,54254,4415,1
2021-04-13,Maine,ME,23,1344212,11995,571,54825,4799,2
2021-04-14,Maine,ME,23,1344212,12805,548,55373,5122,4
2021-04-15,Maine,ME,23,1344212,13626,580,55953,5450,1
2021-04-16,Maine,ME,23,1344212,14340,570,56523,5736,5
2021-04-17,Maine,ME,23,1344212,14372,412,56935,5748,1
2021-04-18,Maine,ME,23,1344212,14533,346,57281,5813,1
2021-04-19,Maine,ME,23,1344212,14450,262,57543,5780,2
2021-04-20,Maine,ME,23,1344212,14947,421,57964,5979,0
2021-04-21,Maine,ME,23,1344212,15470,500,58464,6188,1
2021-04-22,Maine,ME,23,1344212,15483,402,58866,6193,1
2021-04-23,Maine,ME,23,1344212,15608,372,59238,6243,2
2021-04-24,Maine,ME,23,1344212,15446,372,59610,6177,1
2021-04-25,Maine,ME,23,1344212,15073,163,59773,6029,0
2021-04-26,Maine,ME,23,1344212,15113,229,60002,6046,0
2021-04-27,Maine,ME,23,1344212,15434,426,60428,6174,5
2021-04-28,Maine,ME,23,1344212,14649,257,60685,5860,1
2021-04-29,Maine,ME,23,1344212,13918,255,60940,5567,4
2021-04-30,Maine,ME,23,1344212,13149,272,61212,5259,2
2021-05-01,Maine,ME,23,1344212,12725,402,61614,5091,5
2021-05-02,Maine,ME,23,1344212,12243,219,61833,4898,0
2021-05-03,Maine,ME,23,1344212,12027,258,62091,4810,1
2021-05-04,Maine,ME,23,1344212,12414,418,62509,4966,0
2021-05-05,Maine,ME,23,1344212,12233,348,62857,4893,1
2021-05-06,Maine,ME,23,1344212,11779,318,63175,4711,2
2021-05-07,Maine,ME,23,1344212,11491,288,63463,4597,1
2021-05-08,Maine,ME,23,1344212,11278,287,63750,4512,1
2021-05-09,Maine,ME,23,1344212,10932,233,63983,4373,0
2021-05-10,Maine,ME,23,1344212,11088,225,64208,4435,0
2021-05-11,Maine,ME,23,1344212,11110,238,64446,4444,2
2021-05-12,Maine,ME,23,1344212,10798,301,64747,4319,1
2021-05-13,Maine,ME,23,1344212,10895,296,65043,4358,0
2021-05-14,Maine,ME,23,1344212,11018,304,65347,4407,1
